SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
MMTC,EQ,59.4,60.25,59.15,59.45,59.35,59.05,175783,10491670.2,10-JUL-2017,1251,INE123F01029
MOHITIND,EQ,57.0,59.75,55.05,58.6,59.0,55.55,193005,10908181.65,10-JUL-2017,435,INE954E01012
MOIL,EQ,320.0,323.0,319.05,320.8,321.1,320.65,53815,17262895.05,10-JUL-2017,1521,INE490G01020
MOLDTECH,EQ,50.55,52.8,50.55,51.4,51.7,51.25,2246,115964.0,10-JUL-2017,33,INE835B01035
MOLDTKPAC,EQ,299.0,309.0,295.5,301.75,307.0,301.6,15176,4554221.95,10-JUL-2017,295,INE893J01029
MONNETISPA,EQ,34.7,34.7,34.0,34.35,34.25,34.15,90502,3106635.0,10-JUL-2017,551,INE743C01013
MONSANTO,EQ,2751.5,2848.0,2751.5,2775.45,2777.35,2812.95,642,1787810.8,10-JUL-2017,131,INE274B01011
MONTECARLO,EQ,543.1,581.0,540.45,561.8,561.55,546.65,39980,22621320.8,10-JUL-2017,1076,INE950M01013
MORARJEE,EQ,52.7,54.8,52.5,52.9,52.75,52.75,4197,223588.5,10-JUL-2017,34,INE161G01027
MOREPENLAB,EQ,19.8,19.8,18.0,19.4,19.4,19.5,155217,3018625.25,10-JUL-2017,555,INE083A01026
MOSERBAER,EQ,4.85,4.95,4.75,4.8,4.8,4.65,167101,815022.5,10-JUL-2017,279,INE739A01015
MOTHERSUMI,EQ,302.8,315.5,302.8,312.5,312.65,310.95,477107,149347107.2,10-JUL-2017,3266,INE775A01035
MOTILALOFS,EQ,1065.0,1118.05,1065.0,1103.3,1097.0,1094.4,32740,36231980.85,10-JUL-2017,1026,INE338I01027
MOTOGENFIN,BE,29.05,29.05,29.05,29.05,29.05,29.8,100000,2905000.0,10-JUL-2017,2,INE861B01015
MPHASIS,EQ,600.0,622.4,600.0,616.4,614.9,597.45,20895,12845358.6,10-JUL-2017,646,INE356A01018
MPSLTD,EQ,613.95,613.95,597.6,598.9,600.0,597.6,1349,811439.1,10-JUL-2017,96,INE943D01017
MRF,EQ,69900.0,70450.0,69403.0,69600.25,69500.0,69809.3,1539,107473889.1,10-JUL-2017,832,INE883A01011
MRO-TEK,BE,59.5,62.95,59.5,62.0,62.95,62.55,127,7876.85,10-JUL-2017,23,INE398B01018
MRPL,EQ,121.35,122.8,111.1,122.4,122.4,121.75,198244,24220185.4,10-JUL-2017,1687,INE103A01014
MSPL,EQ,14.8,14.85,14.0,14.5,14.25,14.6,9707,142431.95,10-JUL-2017,24,INE752G01015
MTEDUCARE,EQ,68.0,80.6,68.0,80.6,80.6,67.2,394402,31128050.1,10-JUL-2017,2641,INE472M01018
MTNL,EQ,23.4,23.4,21.4,21.6,21.65,20.95,322306,6993593.8,10-JUL-2017,976,INE153A01019
MUKANDENGG,EQ,54.5,55.9,53.25,54.0,54.0,55.1,203,11253.05,10-JUL-2017,24,INE022B01014
MUKANDLTD,EQ,66.0,67.75,65.4,67.15,66.8,66.85,6743,449962.65,10-JUL-2017,88,INE304A01026
MUKTAARTS,EQ,107.0,107.0,103.55,104.05,103.95,105.4,17273,1801162.05,10-JUL-2017,157,INE374B01019
MUNJALAU,EQ,150.0,150.0,142.2,143.35,142.65,147.15,99889,14473947.3,10-JUL-2017,1026,INE672B01032
MUNJALSHOW,EQ,194.0,197.0,192.45,195.35,196.0,193.8,13746,2680033.95,10-JUL-2017,146,INE577A01027
MURUDCERA,EQ,45.2,46.0,44.0,45.85,45.6,44.6,24565,1119095.8,10-JUL-2017,202,INE692B01014
MUTHOOTCAP,EQ,515.2,522.5,492.4,519.35,520.0,523.4,2511,1299676.6,10-JUL-2017,115,INE296G01013
MUTHOOTFIN,EQ,448.9,454.0,445.0,449.5,451.5,448.9,65960,29715034.2,10-JUL-2017,1324,INE414G01012
MVL,BE,0.55,0.55,0.5,0.55,0.55,0.55,396,212.0,10-JUL-2017,9,INE744I01034
N100,EQ,428.0,433.76,420.0,433.39,433.39,428.35,713,306463.97,10-JUL-2017,69,INF247L01031
NAGAAGRI,EQ,34.4,34.4,32.75,34.05,34.0,32.65,36623,1240699.2,10-JUL-2017,105,INE295D01020
NAGAFERT,EQ,16.4,16.4,15.25,15.9,15.75,15.95,101998,1620872.6,10-JUL-2017,163,INE454M01024
NAGAROIL,EQ,4.1,4.3,4.05,4.05,4.15,4.1,96164,392355.85,10-JUL-2017,166,INE453M01018
NAGREEKCAP,EQ,19.7,19.7,19.7,19.7,19.7,19.2,146,2876.2,10-JUL-2017,2,INE245I01016
NAHARCAP,EQ,111.0,114.8,111.0,111.5,111.05,111.05,1376,153480.0,10-JUL-2017,20,INE049I01012
NAHARINDUS,EQ,114.0,117.4,114.0,115.1,115.0,114.4,5367,618836.85,10-JUL-2017,88,INE289A01011
NAHARPOLY,EQ,55.15,62.15,55.15,56.85,56.8,56.25,612,34370.85,10-JUL-2017,18,INE308A01027
NAHARSPING,EQ,125.0,125.45,124.15,125.15,124.5,124.45,7795,975476.15,10-JUL-2017,53,INE290A01027
NAKODA,EQ,0.35,0.4,0.3,0.3,0.3,0.35,372695,123828.9,10-JUL-2017,38,INE559B01023
NATCOPHARM,EQ,1012.0,1012.0,990.0,1000.15,998.1,1007.1,33491,33545672.1,10-JUL-2017,1354,INE987B01026
NATHBIOGEN,EQ,399.0,407.0,382.0,398.8,397.8,387.0,93948,37385819.35,10-JUL-2017,1798,INE448G01010
NATIONALUM,EQ,67.8,68.5,65.0,67.95,68.25,67.55,456465,31030036.45,10-JUL-2017,1656,INE139A01034
NATNLSTEEL,BE,26.1,26.1,25.3,25.35,25.95,25.6,756,19186.1,10-JUL-2017,8,INE088B01015
NAUKRI,EQ,1023.7,1049.0,1005.4,1039.35,1044.45,1044.55,5348,5555025.2,10-JUL-2017,427,INE663F01024
NAVINFLUOR,EQ,3100.0,3100.0,3020.05,3039.15,3050.0,3027.65,2318,7090756.8,10-JUL-2017,607,INE048G01018
NAVKARCORP,EQ,207.0,210.0,204.1,205.3,206.75,206.7,6207,1282895.25,10-JUL-2017,152,INE278M01019
NAVNETEDUL,EQ,180.0,180.0,175.1,177.45,178.55,177.6,7779,1381989.4,10-JUL-2017,133,INE060A01024
NBCC,EQ,208.0,208.0,204.0,205.25,206.2,204.75,132849,27280631.85,10-JUL-2017,1488,INE095N01023
NBIFIN,EQ,3665.5,3665.5,3660.0,3661.25,3660.0,3721.8,10,36612.5,10-JUL-2017,4,INE365I01012
NBVENTURES,EQ,127.8,128.65,126.1,127.65,127.95,127.35,141044,18012795.6,10-JUL-2017,565,INE725A01022
NCC,EQ,92.0,92.0,87.4,90.4,90.45,89.3,370327,33469848.0,10-JUL-2017,4543,INE868B01028
NCLIND,EQ,224.35,224.35,214.95,216.15,218.0,220.7,33180,7187457.95,10-JUL-2017,488,INE732C01016
NDGL,EQ,720.0,720.0,720.0,720.0,720.0,700.9,6,4320.0,10-JUL-2017,1,INE756C01015
NDL,EQ,152.7,153.5,141.95,148.75,148.0,151.65,26617,3980087.15,10-JUL-2017,371,INE875G01030
NDTV,EQ,50.9,50.9,49.0,49.85,49.65,49.45,8232,408534.7,10-JUL-2017,85,INE155G01029
NECCLTD,EQ,46.15,47.0,45.2,46.45,47.0,46.6,18025,838926.95,10-JUL-2017,125,INE553C01016
NECLIFE,EQ,32.9,33.6,32.75,32.95,32.9,32.65,137890,4558721.85,10-JUL-2017,440,INE023H01027
NELCAST,EQ,70.0,70.85,66.95,69.3,69.25,70.25,11126,773233.25,10-JUL-2017,142,INE189I01024
NELCO,EQ,115.0,115.0,98.85,104.0,103.9,104.8,193099,20331439.4,10-JUL-2017,1556,INE045B01015
NESCO,EQ,2411.5,2449.45,2410.0,2439.1,2449.0,2407.7,1052,2562863.25,10-JUL-2017,136,INE317F01027
NESTLEIND,EQ,6900.05,6900.05,6778.0,6805.5,6810.0,6870.05,8777,59797946.5,10-JUL-2017,835,INE239A01016
NETWORK18,EQ,52.05,52.8,51.1,51.75,51.5,51.45,90919,4717543.9,10-JUL-2017,515,INE870H01013
NEULANDLAB,EQ,1370.0,1374.95,1365.0,1370.75,1370.0,1372.55,317,434448.75,10-JUL-2017,54,INE794A01010
NEXTMEDIA,EQ,21.75,22.75,21.0,22.0,22.0,21.95,19361,423744.7,10-JUL-2017,48,INE747B01016
NFL,EQ,75.0,77.5,75.0,76.0,75.8,75.05,76265,5800716.0,10-JUL-2017,573,INE870D01012
NH,EQ,305.0,310.0,304.3,306.6,307.8,304.95,28779,8826880.3,10-JUL-2017,448,INE410P01011
NHPC,EQ,31.7,32.35,31.5,32.15,32.1,31.8,795129,25514961.3,10-JUL-2017,1209,INE848E01016
NIBL,EQ,42.7,42.7,38.15,38.6,38.5,38.5,3096,120339.8,10-JUL-2017,43,INE047O01014
NIF100IWIN,EQ,110.0,119.95,105.0,109.02,109.15,104.51,1247,141557.15,10-JUL-2017,79,INF109KA1962
NIFTYBEES,EQ,990.0,1001.6,989.0,1000.18,999.95,990.09,15131,15085374.53,10-JUL-2017,820,INF732E01011
NIFTYEES,EQ,9811.0,9811.0,9811.0,9811.0,9811.0,10000.55,1,9811.0,10-JUL-2017,1,INF754K01EK3
NIFTYIWIN,EQ,99.0,102.2,86.8,99.75,99.75,98.69,87632,8753826.33,10-JUL-2017,4650,INF109K012R6
NIITLTD,EQ,87.7,89.5,87.5,88.55,88.2,87.45,86011,7616480.45,10-JUL-2017,461,INE161A01038
NIITTECH,EQ,558.0,574.7,550.15,565.9,567.25,557.25,85745,48240934.3,10-JUL-2017,2827,INE591G01017
NILAINFRA,EQ,20.0,20.0,17.9,18.2,18.25,17.9,194290,3537460.75,10-JUL-2017,323,INE937C01029
NILKAMAL,EQ,1931.0,1960.0,1699.2,1939.3,1940.0,1930.95,2917,5638353.1,10-JUL-2017,258,INE310A01015
NIPPOBATRY,EQ,918.6,950.0,888.75,900.0,900.0,891.85,108,96945.45,10-JUL-2017,15,INE567A01010
NITCO,EQ,74.95,75.5,72.9,73.45,73.8,74.2,36193,2673564.85,10-JUL-2017,355,INE858F01012
NITESHEST,EQ,9.0,9.0,8.85,8.9,8.85,8.85,10201,91383.65,10-JUL-2017,31,INE639K01016
NITINFIRE,EQ,9.15,9.3,8.7,8.8,8.95,9.15,713860,6328918.2,10-JUL-2017,709,INE489H01020
NITINSPIN,EQ,136.05,139.35,132.1,138.6,139.35,135.15,170125,23468014.75,10-JUL-2017,1071,INE229H01012
NKIND,EQ,48.0,48.0,48.0,48.0,48.0,48.0,45,2160.0,10-JUL-2017,2,INE542C01019
NLCINDIA,EQ,104.0,110.0,102.65,102.9,102.8,102.9,26964,2778511.8,10-JUL-2017,304,INE589A01014
NMDC,EQ,122.0,122.0,115.5,117.65,117.5,115.95,693254,81743869.0,10-JUL-2017,3863,INE584A01023
NOCIL,EQ,122.0,124.95,118.3,123.75,124.5,119.6,991455,121865290.95,10-JUL-2017,4597,INE163A01018
NOIDATOLL,EQ,10.5,10.5,9.8,9.95,9.95,9.75,187496,1888929.9,10-JUL-2017,231,INE781B01015
NRAIL,EQ,310.8,312.0,304.0,305.15,304.0,302.1,7585,2315935.25,10-JUL-2017,90,INE740D01017
NRBBEARING,EQ,136.0,136.0,131.7,132.95,132.95,135.8,25282,3365790.9,10-JUL-2017,280,INE349A01021
NTL,EQ,4.5,4.8,4.25,4.65,4.7,4.45,26112,118999.5,10-JUL-2017,46,INE333I01036
NTPC,EQ,170.0,170.0,153.6,160.05,160.05,159.05,992122,158838984.95,10-JUL-2017,6023,INE733E01010
NUCLEUS,EQ,311.05,315.0,306.55,309.75,311.9,315.9,7911,2451911.6,10-JUL-2017,262,INE096B01018
NUTEK,EQ,0.75,0.75,0.65,0.7,0.75,0.75,68031,47861.65,10-JUL-2017,28,INE318J01027
OBEROIRLTY,EQ,400.0,400.0,370.9,387.55,387.0,382.35,20856,8070586.0,10-JUL-2017,357,INE093I01010
OCCL,EQ,1238.9,1238.9,1172.0,1204.2,1215.0,1170.0,3742,4480734.3,10-JUL-2017,276,INE321D01016
OCL,EQ,1190.05,1239.0,1190.05,1217.8,1205.15,1210.95,3041,3701629.0,10-JUL-2017,143,INE290B01025
OFSS,EQ,3625.0,3649.35,3607.0,3622.7,3642.85,3614.45,3859,14001633.95,10-JUL-2017,697,INE881D01027
OIL,EQ,265.0,268.65,262.9,265.6,265.55,263.6,41359,10989429.1,10-JUL-2017,753,INE274J01014
OILCOUNTUB,EQ,46.05,47.35,46.05,46.9,46.35,46.5,2659,123661.55,10-JUL-2017,28,INE591A01010
OISL,EQ,4.15,4.15,4.05,4.05,4.05,4.15,29918,121757.15,10-JUL-2017,33,INE196J01019
OMAXAUTO,EQ,81.0,81.0,77.5,78.65,78.4,78.95,5194,409909.5,10-JUL-2017,78,INE090B01011
OMAXE,EQ,205.25,206.9,204.65,205.9,206.35,204.65,525071,108014849.9,10-JUL-2017,2298,INE800H01010
OMKARCHEM,EQ,97.5,114.0,97.5,105.6,104.5,97.55,825135,87358492.05,10-JUL-2017,5340,INE474L01016
OMMETALS,EQ,59.0,59.5,52.95,58.2,57.75,58.2,101814,5957210.9,10-JUL-2017,406,INE239D01028
ONELIFECAP,EQ,22.65,23.0,22.25,22.7,22.7,22.65,1540,34956.0,10-JUL-2017,9,INE912L01015
ONGC,EQ,165.0,165.0,154.0,162.4,162.15,159.6,1406791,228156549.7,10-JUL-2017,13626,INE213A01029
ONMOBILE,EQ,68.95,69.8,67.25,69.25,69.1,68.3,98191,6785192.05,10-JUL-2017,597,INE809I01019
ONWARDTEC,EQ,92.55,94.5,92.0,93.05,92.35,92.35,6891,642859.8,10-JUL-2017,41,INE229A01017
OPTOCIRCUI,EQ,9.25,9.35,9.1,9.15,9.1,9.1,143155,1317616.55,10-JUL-2017,240,INE808B01016
ORBTEXP,EQ,161.0,165.0,155.5,159.25,158.25,160.35,4565,733421.65,10-JUL-2017,104,INE231G01010
ORCHIDPHAR,EQ,30.5,30.5,28.65,28.75,28.95,29.6,113553,3283261.05,10-JUL-2017,648,INE191A01019
ORICONENT,EQ,60.25,60.25,59.65,59.85,60.0,59.65,68416,4101184.05,10-JUL-2017,137,INE730A01022
ORIENTABRA,EQ,32.55,32.9,32.0,32.05,32.0,32.55,9442,305095.85,10-JUL-2017,51,INE569C01020
ORIENTALTL,EQ,11.6,12.0,11.25,11.45,11.25,11.4,1795,20558.95,10-JUL-2017,15,INE998H01012
ORIENTBANK,EQ,145.1,152.5,141.8,150.85,150.2,142.35,1323373,199125671.65,10-JUL-2017,8396,INE141A01014
ORIENTBELL,EQ,282.75,292.0,278.1,282.25,280.05,279.9,13165,3733313.15,10-JUL-2017,189,INE607D01018
ORIENTCEM,EQ,154.1,158.0,154.1,156.55,157.75,155.05,25065,3922109.9,10-JUL-2017,344,INE876N01018
ORIENTHOT,EQ,38.0,38.45,35.6,37.7,38.4,37.5,18057,678097.9,10-JUL-2017,74,INE750A01020
ORIENTLTD,EQ,100.0,100.0,92.4,98.7,93.75,97.25,331,32542.25,10-JUL-2017,15,INE609C01024
ORIENTPPR,EQ,85.0,86.0,84.0,85.15,85.05,83.55,72985,6202519.35,10-JUL-2017,587,INE592A01026
ORIENTREF,EQ,150.25,151.9,148.0,149.65,149.3,150.15,24684,3684183.95,10-JUL-2017,161,INE743M01012
ORISSAMINE,EQ,2011.7,2011.7,1954.8,1971.35,1960.1,1986.05,485,957186.15,10-JUL-2017,52,INE725E01024
ORTEL,EQ,69.0,69.95,67.0,67.1,67.0,67.95,656,44480.95,10-JUL-2017,13,INE849L01019
ORTINLABSS,EQ,19.4,19.4,19.0,19.4,19.4,18.85,3080,59501.5,10-JUL-2017,15,INE749B01012
PAEL,BE,8.8,8.8,8.8,8.8,8.8,8.8,1,8.8,10-JUL-2017,1,INE766A01018
PAGEIND,EQ,16850.0,17066.3,16550.0,16637.05,16724.9,16891.65,3590,60132351.5,10-JUL-2017,880,INE761H01022
PALREDTEC,EQ,115.0,116.8,115.0,115.4,116.4,116.75,662,76386.8,10-JUL-2017,7,INE218G01033
PANACEABIO,EQ,145.3,148.0,143.5,144.85,144.0,146.0,8487,1233786.0,10-JUL-2017,140,INE922B01023
PANAMAPET,EQ,165.0,188.3,164.0,166.7,166.0,162.9,25289,4213851.2,10-JUL-2017,311,INE305C01029
PANORAMUNI,EQ,9.4,10.0,9.4,9.5,9.7,9.55,2326,22113.45,10-JUL-2017,17,INE194B01029
PAPERPROD,EQ,257.5,261.8,257.5,260.9,261.0,258.25,6407,1670569.55,10-JUL-2017,61,INE275B01026
PARABDRUGS,EQ,7.35,8.0,7.3,7.5,7.4,7.25,10084,75889.4,10-JUL-2017,19,INE618H01016
PARACABLES,BE,5.15,5.15,5.15,5.15,5.15,4.95,3081,15867.15,10-JUL-2017,10,INE074B01023
PARAGMILK,EQ,230.9,237.0,230.9,232.2,231.0,232.95,24119,5617750.15,10-JUL-2017,362,INE883N01014
PARSVNATH,EQ,16.2,16.9,16.2,16.55,16.65,16.5,146324,2409207.8,10-JUL-2017,274,INE561H01026
PATELENG,EQ,88.2,88.2,84.4,84.9,85.0,84.6,52222,4444976.95,10-JUL-2017,802,INE244B01030
PATINTLOG,EQ,94.0,94.0,87.8,89.15,89.0,87.0,37284,3320614.15,10-JUL-2017,250,INE529D01014
PATSPINLTD,EQ,26.75,26.8,25.1,25.55,25.5,25.0,15900,415709.45,10-JUL-2017,94,INE790C01014
PBAINFRA,EQ,21.75,22.25,21.5,22.15,22.2,21.35,1593,35239.8,10-JUL-2017,12,INE160H01019
PCJEWELLER,EQ,249.0,252.25,246.2,248.8,248.4,249.7,59240,14770366.9,10-JUL-2017,830,INE785M01013
PDMJEPAPER,EQ,27.4,27.4,26.6,26.95,27.0,27.0,7732,207579.6,10-JUL-2017,26,INE865T01018
PDPL,EQ,26.5,26.5,23.3,24.35,24.75,24.8,14463,354286.75,10-JUL-2017,92,INE904D01019
PDSMFL,EQ,250.0,268.8,250.0,255.0,255.0,250.5,567,145345.6,10-JUL-2017,17,INE111Q01013
PDUMJEIND,EQ,11.45,11.45,11.45,11.45,11.45,10.9,20,229.0,10-JUL-2017,2,INE105C01023
PDUMJEPULP,EQ,22.4,22.4,21.7,21.8,21.95,21.6,2235,49175.55,10-JUL-2017,22,INE606A01024
PEARLPOLY,EQ,44.15,46.35,44.15,46.35,46.35,44.15,16202,745201.2,10-JUL-2017,102,INE844A01013
PEL,EQ,3050.0,3050.0,2852.0,2901.45,2898.9,2946.15,34908,101263935.95,10-JUL-2017,2617,INE140A01024
PENIND,EQ,55.8,56.35,52.4,55.25,55.2,55.75,74335,4113923.8,10-JUL-2017,532,INE932A01024
PENINLAND,EQ,20.95,21.05,20.45,20.8,20.75,20.85,105026,2173948.8,10-JUL-2017,248,INE138A01028
PENPEBS,EQ,125.0,126.05,123.95,124.3,124.25,124.05,2632,327484.85,10-JUL-2017,41,INE455O01019
PERSISTENT,EQ,650.0,677.0,650.0,663.7,665.5,667.6,13510,9023287.35,10-JUL-2017,679,INE262H01013
PETRONENGG,BE,147.5,147.5,142.3,143.1,143.1,147.0,190,27220.0,10-JUL-2017,5,INE742A01019
PETRONET,EQ,218.05,220.2,212.0,219.75,219.8,217.5,409813,89680754.1,10-JUL-2017,6277,INE347G01014
PFC,EQ,128.0,128.0,125.8,126.7,126.65,125.85,2498150,317154869.95,10-JUL-2017,5134,INE134E01011
PFIZER,EQ,1781.1,1899.0,1781.1,1827.35,1810.0,1831.85,3749,6840515.5,10-JUL-2017,465,INE182A01018
PFOCUS,EQ,108.0,108.6,106.1,107.05,106.75,108.35,9010,971679.2,10-JUL-2017,86,INE367G01038
PFS,EQ,42.0,42.3,41.5,42.0,41.9,41.65,209725,8806787.1,10-JUL-2017,813,INE560K01014
PGEL,EQ,276.95,280.1,273.0,274.55,274.9,279.95,7507,2071667.35,10-JUL-2017,188,INE457L01011
PGHH,EQ,7991.0,8098.0,7991.0,8030.4,8026.9,8018.7,181,1454658.05,10-JUL-2017,51,INE179A01014
PGIL,EQ,171.0,176.3,160.1,172.2,171.75,166.8,4891,846480.15,10-JUL-2017,120,INE940H01014
PHILIPCARB,EQ,621.5,641.75,615.0,632.4,630.0,621.35,181269,114192219.2,10-JUL-2017,3519,INE602A01015
PHOENIXLL,EQ,224.85,233.0,220.6,222.65,221.45,221.55,37738,8417924.95,10-JUL-2017,125,INE455B01016
PHOENIXLTD,EQ,461.0,461.85,459.75,460.15,461.5,465.65,520,239386.25,10-JUL-2017,35,INE211B01039
PIDILITIND,EQ,830.0,831.75,805.0,826.75,829.95,812.15,179768,148200259.35,10-JUL-2017,2237,INE318A01026
PIIND,EQ,813.9,815.0,802.4,805.1,804.35,802.3,33030,26684058.35,10-JUL-2017,705,INE603J01030
PILANIINVS,BE,2200.0,2314.0,2200.0,2310.8,2314.0,2263.5,197,443372.9,10-JUL-2017,21,INE417C01014
PILITA,EQ,14.45,15.0,14.4,14.9,15.0,14.3,28984,427411.9,10-JUL-2017,82,INE600A01035
PINCON,EQ,71.6,72.95,60.0,71.95,72.0,70.95,88590,6354639.2,10-JUL-2017,788,INE675G01018
PIONDIST,BE,211.0,211.0,209.0,209.0,209.0,210.5,611,127809.0,10-JUL-2017,10,INE889E01010
PIONEEREMB,EQ,45.5,47.5,43.5,45.65,45.75,45.75,21415,986872.45,10-JUL-2017,109,INE156C01018
PIRPHYTO,BE,66.95,67.9,66.75,67.35,66.75,66.65,1615,108584.45,10-JUL-2017,71,INE122J01015
PITTILAM,EQ,57.5,58.1,56.9,57.15,57.15,57.6,1321,75465.4,10-JUL-2017,31,INE450D01021
PKTEA,EQ,167.5,167.5,150.05,152.5,150.05,149.0,125,19206.25,10-JUL-2017,15,INE431F01018
PLASTIBLEN,EQ,311.05,329.8,268.45,316.9,320.0,312.15,13254,4160295.45,10-JUL-2017,250,INE083C01022
PNB,EQ,148.0,154.25,143.0,153.25,153.1,144.2,6737212,1027572511.5,10-JUL-2017,31366,INE160A01022
PNBGILTS,EQ,50.5,50.85,49.0,50.35,50.25,50.15,66059,3329432.55,10-JUL-2017,372,INE859A01011
PNBHOUSING,EQ,1540.0,1541.0,1500.0,1518.3,1516.0,1520.8,25508,38708626.25,10-JUL-2017,1204,INE572E01012
PNCINFRA,EQ,149.0,151.0,145.6,149.1,148.45,148.35,31041,4617712.15,10-JUL-2017,285,INE195J01029
POCHIRAJU,EQ,5.15,5.35,5.0,5.05,5.05,5.1,3041,15497.3,10-JUL-2017,12,INE332G01032
PODDARHOUS,EQ,1050.0,1118.45,1050.0,1057.4,1055.0,1057.35,46,48507.25,10-JUL-2017,5,INE888B01018
PODDARMENT,EQ,287.0,318.0,287.0,297.8,291.1,299.7,2580,775355.9,10-JUL-2017,92,INE371C01013
POKARNA,EQ,1375.0,1400.0,1375.0,1390.95,1394.0,1373.5,824,1141588.55,10-JUL-2017,104,INE637C01017
POLARIS,EQ,242.0,249.9,241.5,246.95,247.0,243.95,46083,11331851.3,10-JUL-2017,1904,INE763A01023
POLYMED,EQ,214.5,222.0,214.0,215.3,214.5,214.85,6786,1461817.45,10-JUL-2017,48,INE205C01021
POLYPLEX,EQ,445.0,453.0,435.15,450.2,450.9,444.65,5154,2315633.35,10-JUL-2017,105,INE633B01018
PONNIERODE,EQ,199.0,200.0,199.0,199.0,199.0,198.45,30,5990.0,10-JUL-2017,7,INE838E01017
POWERGRID,EQ,212.2,212.2,189.15,211.35,212.0,209.45,1601141,337680282.7,10-JUL-2017,2433,INE752E01010
POWERMECH,EQ,590.0,594.95,584.7,586.3,585.0,588.9,2803,1642312.35,10-JUL-2017,89,INE211R01019
PPAP,EQ,376.3,380.95,368.65,379.0,380.0,369.35,13482,5108614.3,10-JUL-2017,152,INE095I01015
PRABHAT,EQ,131.5,132.95,125.55,131.75,131.6,132.5,14449,1898082.75,10-JUL-2017,175,INE302M01033
PRADIP,EQ,1.75,2.0,1.75,2.0,1.8,1.9,570,1131.6,10-JUL-2017,9,INE495J01015
PRAENG,EQ,11.0,11.65,11.0,11.2,11.4,11.3,6046,68692.15,10-JUL-2017,37,INE505C01016
PRAJIND,EQ,80.0,80.0,65.0,78.25,78.25,78.95,68748,5315526.25,10-JUL-2017,500,INE074A01025
PRAKASH,EQ,116.0,116.0,111.0,114.95,115.45,111.8,748414,85772270.25,10-JUL-2017,3523,INE603A01013
PRAKASHCON,EQ,4.0,4.0,3.85,3.9,3.9,4.0,48474,190012.8,10-JUL-2017,54,INE023M01027
PRAKASHSTL,BE,0.75,0.75,0.7,0.7,0.7,0.75,21148,15403.6,10-JUL-2017,12,INE696K01024
PRATIBHA,EQ,9.2,10.0,8.85,9.1,9.05,9.0,39805,365344.4,10-JUL-2017,127,INE308H01022
PRECAM,EQ,139.2,145.0,135.55,137.0,137.5,139.1,27798,3826148.5,10-JUL-2017,254,INE484I01029
PRECOT,EQ,71.95,71.95,71.95,71.95,71.95,70.05,75,5396.25,10-JUL-2017,2,INE283A01014
PRECWIRE,EQ,157.0,157.0,153.0,154.25,155.0,153.15,6061,940107.75,10-JUL-2017,153,INE372C01029
PREMEXPLN,EQ,504.0,514.45,491.25,504.55,503.0,509.75,2025,1025607.7,10-JUL-2017,119,INE863B01011
PREMIER,EQ,36.85,36.85,33.0,35.35,35.55,36.85,8320,295468.7,10-JUL-2017,78,INE342A01018
PREMIERPOL,EQ,28.0,30.0,28.0,29.95,29.95,29.8,1331,39303.45,10-JUL-2017,5,INE309M01012
PRESSMN,EQ,68.5,69.5,68.5,69.2,69.0,66.3,21297,1470037.1,10-JUL-2017,116,INE980A01023
PRESTIGE,EQ,295.0,295.0,276.3,278.5,277.6,282.3,51636,14524932.1,10-JUL-2017,919,INE811K01011
PRICOLLTD,EQ,82.8,83.0,80.0,82.5,82.3,82.4,34971,2886547.6,10-JUL-2017,238,INE726V01018
PRIMESECU,EQ,39.7,39.8,36.0,37.75,37.7,36.3,20898,786902.6,10-JUL-2017,111,INE032B01021
PRISMCEM,EQ,123.5,125.5,122.0,124.7,125.5,122.95,47554,5891990.8,10-JUL-2017,324,INE010A01011
PROVOGE,EQ,4.35,4.4,4.25,4.3,4.3,4.25,12812,55232.05,10-JUL-2017,32,INE968G01033
PROZONINTU,EQ,42.15,43.5,41.9,42.5,42.65,42.4,47332,2008065.7,10-JUL-2017,219,INE195N01013
PSB,EQ,56.8,57.0,55.8,56.2,56.2,56.25,53650,3014476.3,10-JUL-2017,251,INE608A01012
PSL,EQ,5.5,5.5,5.05,5.2,5.3,5.45,41766,220987.95,10-JUL-2017,100,INE474B01017
PSPPROJECT,EQ,293.0,295.0,280.6,291.1,290.7,289.3,12807,3740343.95,10-JUL-2017,249,INE488V01015
PSUBNKBEES,EQ,391.0,398.0,386.0,386.4,386.0,378.28,100,39552.73,10-JUL-2017,25,INF732E01110
PTC,EQ,101.0,102.4,99.15,101.75,102.0,100.5,372679,37877674.55,10-JUL-2017,2355,INE877F01012
PTL,EQ,45.1,45.6,44.4,44.7,44.6,44.85,1919,86073.5,10-JUL-2017,35,INE034D01031
PUNJABCHEM,EQ,340.0,348.0,330.05,338.55,337.0,339.55,3942,1338520.45,10-JUL-2017,100,INE277B01014
PUNJLLOYD,EQ,20.65,20.75,20.1,20.3,20.35,20.4,232554,4741627.85,10-JUL-2017,591,INE701B01021
PURVA,EQ,70.0,73.5,70.0,72.8,72.8,69.8,181268,13160053.8,10-JUL-2017,1104,INE323I01011
PVP,EQ,5.75,5.75,5.3,5.4,5.45,5.3,13600,73745.35,10-JUL-2017,38,INE362A01016
PVR,EQ,1430.2,1432.8,1400.0,1425.4,1428.0,1419.05,18091,25820466.05,10-JUL-2017,936,INE191H01014
